City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,San Patricio,US,2021-10-05 21:05:20,28.017,-97.5169,92.12,26,0,8.97
297,Evensk,RU,2021-10-05 21:10:10,61.95,159.2333,29.79,54,100,13.0
298,Niteroi,BR,2021-10-05 21:10:11,-22.8833,-43.1036,76.96,97,90,11.5
299,Antofagasta,CL,2021-10-05 21:10:11,-23.65,-70.4,60.08,70,19,8.16
300,Galbshtadt,RU,2021-10-05 21:10:11,53.2264,78.9845,33.53,91,38,7.2
301,Takoradi,GH,2021-10-05 21:10:12,4.8845,-1.7554,77.77,88,100,6.08
302,Cockburn Town,TC,2021-10-05 21:10:12,21.4612,-71.1419,83.19,76,98,23.26
303,Klaksvik,FO,2021-10-05 21:05:17,62.2266,-6.589,43.72,76,95,9.19
304,Sept-Iles,CA,2021-10-05 21:10:12,50.2001,-66.3821,56.05,72,63,1.99
305,Barao De Melgaco,BR,2021-10-05 21:10:13,-16.1944,-55.9675,88.32,85,99,12.28
306,Pavilosta,LV,2021-10-05 21:10:13,56.8879,21.1859,58.91,57,71,23.42
307,Menomonie,US,2021-10-05 21:08:43,44.8755,-91.9193,73.44,56,9,10.36
308,Belmonte,BR,2021-10-05 21:10:13,-15.8631,-38.8828,77.5,84,66,9.69
309,Stokmarknes,NO,2021-10-05 21:10:14,68.5646,14.9108,54.5,81,75,23.02
310,Whitehorse,CA,2021-10-05 21:10:14,60.7161,-135.0538,39.02,67,54,8.01
311,Novovasylivka,UA,2021-10-05 21:10:14,46.8315,35.7536,54.57,50,68,17.27
312,Srednekolymsk,RU,2021-10-05 21:10:14,67.45,153.6833,14.72,89,76,8.08
313,Paide,EE,2021-10-05 21:10:15,58.8856,25.5572,51.89,65,100,12.73
314,Saint Austell,GB,2021-10-05 21:10:15,50.3383,-4.7658,56.68,71,75,23.02
315,Viru,PE,2021-10-05 21:10:15,-8.4167,-78.75,63.7,70,56,10.49
316,Luancheng,CN,2021-10-05 21:10:16,37.8792,114.6517,51.51,96,100,8.39
317,Ullapool,GB,2021-10-05 21:10:16,57.8987,-5.1604,49.35,90,74,6.64
318,Bitkine,TD,2021-10-05 21:10:16,11.9801,18.2138,83.55,56,77,4.16
319,Fairbanks,US,2021-10-05 21:07:45,64.8378,-147.7164,38.25,89,1,4.61
320,Uruacu,BR,2021-10-05 21:10:17,-14.5247,-49.1408,93.07,25,87,4.29
321,Hofn,IS,2021-10-05 21:10:17,64.2539,-15.2082,39.36,64,100,9.66
322,Ampanihy,MG,2021-10-05 21:05:40,-24.7,44.75,64.33,74,0,10.07
323,Arlit,NE,2021-10-05 21:10:17,18.7369,7.3853,89.98,13,0,11.56
324,Jiaonan,CN,2021-10-05 21:10:18,35.8786,119.9753,61.11,86,100,9.28
325,Zaysan,KZ,2021-10-05 21:05:09,47.4667,84.8667,42.1,88,100,9.33
326,Chapais,CA,2021-10-05 21:10:18,49.7834,-74.8492,60.53,52,0,4.12
327,Burnie,AU,2021-10-05 21:10:18,-41.0667,145.9167,50.94,70,31,6.62
328,Dubbo,AU,2021-10-05 21:10:18,-32.25,148.6167,39.33,100,0,4.61
329,Isangel,VU,2021-10-05 21:10:19,-19.55,169.2667,80.04,77,1,1.03
330,Dobryanka,RU,2021-10-05 21:10:19,58.4619,56.4165,39.06,95,100,4.16
331,Rio Gallegos,AR,2021-10-05 21:10:19,-51.6226,-69.2181,53.65,22,0,16.11
332,Dubovka,RU,2021-10-05 21:10:20,49.0583,44.829,40.15,45,2,16.31
333,Harindanga,IN,2021-10-05 21:10:20,22.0383,88.3214,84.18,88,10,5.59
334,Faanui,PF,2021-10-05 21:10:20,-16.4833,-151.75,78.69,69,30,15.48
335,Pathalgaon,IN,2021-10-05 21:10:21,22.5667,83.4667,72.88,90,85,3.33
336,Goderich,CA,2021-10-05 21:10:21,43.7501,-81.7165,68.04,77,19,12.21
337,Waddan,LY,2021-10-05 21:10:21,29.1614,16.139,75.11,41,0,9.24
338,Inirida,CO,2021-10-05 21:10:21,3.8653,-67.9239,82.85,85,95,0.65
339,Sakaiminato,JP,2021-10-05 21:10:22,35.55,133.2333,69.94,71,68,2.44
340,Orsk,RU,2021-10-05 21:10:22,51.2049,58.5668,37.36,49,100,3.4
341,The Pas,CA,2021-10-05 21:10:22,53.8251,-101.2541,61.05,30,100,13.04
342,Mayo,US,2021-10-05 21:10:23,38.8876,-76.5119,79.86,90,90,8.99
343,Malakal,SS,2021-10-05 21:10:23,9.5334,31.6605,71.51,97,100,6.11
344,Vila Franca Do Campo,PT,2021-10-05 21:04:37,37.7167,-25.4333,75.2,89,100,4.85
345,Nelson Bay,AU,2021-10-05 21:10:23,-32.7167,152.15,57.25,63,2,14.29
346,Meulaboh,ID,2021-10-05 21:10:24,4.1363,96.1285,75.96,87,100,3.91
347,Kieta,PG,2021-10-05 21:10:24,-6.2167,155.6333,80.26,81,100,1.92
348,Masuguru,TZ,2021-10-05 21:10:24,-11.3667,38.4167,76.08,61,34,7.18
349,Westport,US,2021-10-05 21:08:29,41.1415,-73.3579,65.62,85,90,3.0
350,Jinchang,CN,2021-10-05 21:10:24,38.4953,102.1739,46.08,72,100,1.63
351,Praia,CV,2021-10-05 21:10:25,14.9215,-23.5087,81.14,78,40,14.97
352,Key West,US,2021-10-05 21:08:52,24.5557,-81.7826,86.0,74,20,17.27
353,Port Hedland,AU,2021-10-05 21:10:25,-20.3167,118.5667,62.65,94,3,4.61
354,Pangoa,PE,2021-10-05 21:10:25,-12.1167,-73.0,78.96,58,100,3.2
355,Ternate,ID,2021-10-05 21:10:25,0.8,127.4,80.67,74,87,1.59
356,Kangaatsiaq,GL,2021-10-05 21:10:26,68.3065,-53.4641,33.19,69,100,13.6
357,Yulara,AU,2021-10-05 21:05:19,-25.2406,130.9889,66.04,30,71,7.58
358,Cheremukhovo,RU,2021-10-05 21:10:26,60.3484,59.9851,32.94,89,100,3.91
359,Roswell,US,2021-10-05 21:10:26,34.0232,-84.3616,71.01,93,90,3.44
360,Pacific Grove,US,2021-10-05 21:02:47,36.6177,-121.9166,82.17,77,1,5.01
361,Wanning,CN,2021-10-05 21:05:26,18.8003,110.3967,79.36,88,100,10.4
362,Limbang,MY,2021-10-05 21:10:27,4.75,115.0,77.11,96,94,2.51
363,Borazjan,IR,2021-10-05 21:10:27,29.2666,51.2159,86.61,26,0,4.76
364,Tonj,SS,2021-10-05 21:10:27,7.2737,28.6822,72.34,84,42,3.27
365,Mathathane,BW,2021-10-05 21:10:28,-22.2687,28.7495,65.14,78,3,14.18
366,Ahualulco,MX,2021-10-05 21:10:28,22.4,-101.1667,67.82,56,86,13.8
367,Sinegorye,RU,2021-10-05 21:10:28,62.0788,150.477,7.05,85,11,3.36
368,Mankato,US,2021-10-05 21:05:57,44.1636,-93.9994,77.52,57,1,8.05
369,Sao Joao Da Barra,BR,2021-10-05 21:04:19,-21.6403,-41.0511,75.29,86,100,12.08
370,Russell,US,2021-10-05 21:10:29,32.3502,-85.1999,75.11,82,90,4.61
371,Portel,BR,2021-10-05 21:10:29,-1.9356,-50.8211,86.52,52,100,4.76
372,Narsaq,GL,2021-10-05 21:02:06,60.9167,-46.05,34.02,67,1,5.59
373,Tete,MZ,2021-10-05 21:10:29,-16.1564,33.5867,82.58,50,3,11.61
374,Lisakovsk,KZ,2021-10-05 21:10:30,52.5369,62.4936,34.59,62,99,5.99
375,Ilulissat,GL,2021-10-05 21:04:53,69.2167,-51.1,22.8,66,90,9.44
376,Barcelona,ES,2021-10-05 21:06:49,41.3888,2.159,71.74,70,0,1.01
377,Manjacaze,MZ,2021-10-05 21:10:31,-24.7117,33.8828,68.68,90,83,6.2
378,Dwarka,IN,2021-10-05 21:10:31,22.2394,68.9678,81.03,79,6,6.2
379,Dayong,CN,2021-10-05 21:10:32,25.0209,118.2898,82.89,83,22,4.72
380,Koslan,RU,2021-10-05 21:10:32,63.4564,48.8989,40.14,89,17,8.08
381,Santa Maria,BR,2021-10-05 21:10:32,-29.6842,-53.8069,62.42,71,10,6.11
382,Lere,NG,2021-10-05 21:10:32,10.387,8.5726,73.38,72,92,2.93
383,Mirandela,PT,2021-10-05 21:10:33,41.4874,-7.187,63.23,80,7,4.03
384,Dieppe,FR,2021-10-05 21:10:33,49.75,1.1667,52.09,85,22,15.93
385,Huangchuan,CN,2021-10-05 21:10:33,32.1272,115.0394,59.63,92,100,9.71
386,Tysmenytsya,UA,2021-10-05 21:10:34,48.9022,24.8448,53.29,37,39,20.13
387,Tanout,NE,2021-10-05 21:10:34,14.9709,8.8879,90.27,18,21,9.28
388,Santa Cruz,BO,2021-10-05 21:10:28,-17.8,-63.1667,83.66,42,33,12.66
389,Thinadhoo,MV,2021-10-05 21:10:34,0.5333,72.9333,83.53,74,98,16.84
390,Kununurra,AU,2021-10-05 21:02:42,-15.7667,128.7333,75.18,83,0,0.0
391,Nome,US,2021-10-05 21:09:23,64.5011,-165.4064,44.67,93,90,12.66
392,Caruray,PH,2021-10-05 21:10:35,10.3094,119.0128,78.12,86,98,4.52
393,Ushtobe,KZ,2021-10-05 21:10:35,45.2514,77.9838,40.75,35,100,5.41
394,Codrington,AU,2021-10-05 21:10:35,-38.2667,141.9667,43.11,89,43,8.66
395,Boden,SE,2021-10-05 21:10:35,65.8252,21.6886,48.2,96,46,8.25
396,Lumeje,AO,2021-10-05 21:10:36,-11.55,20.7833,67.3,83,63,2.89
397,Saint-Francois,FR,2021-10-05 21:10:36,46.4154,3.9054,49.68,88,79,4.61
398,Parabel,RU,2021-10-05 21:10:36,58.6978,81.4825,27.37,81,45,3.74
399,Timra,SE,2021-10-05 21:10:37,62.487,17.3257,47.91,100,75,3.44
400,Hollins,US,2021-10-05 21:10:37,37.3413,-79.9431,81.82,76,75,5.75
401,Ambilobe,MG,2021-10-05 21:10:37,-13.2,49.05,72.05,80,85,3.13
402,Bukachacha,RU,2021-10-05 21:10:37,52.9833,116.9167,30.7,76,7,1.99
403,Auki,SB,2021-10-05 21:10:38,-8.7676,160.7034,81.19,78,38,4.12
404,Gao,ML,2021-10-05 21:10:38,16.6362,1.637,97.02,17,95,7.99
405,Mehamn,NO,2021-10-05 21:06:32,71.0357,27.8492,51.71,83,86,14.18
406,Chara,RU,2021-10-05 21:10:38,56.9064,118.2631,25.97,68,17,1.66
407,Guerrero Negro,MX,2021-10-05 21:03:55,27.9769,-114.0611,78.21,61,1,17.54
408,Issenye,TZ,2021-10-05 21:10:39,-2.0,34.3333,71.2,72,100,3.36
409,Dunedin,NZ,2021-10-05 21:10:39,-45.8742,170.5036,49.8,95,100,23.0
410,Mweka,CD,2021-10-05 21:06:39,-4.85,21.5667,68.61,97,79,1.86
411,Manta,EC,2021-10-05 21:10:39,-0.95,-80.7333,76.44,69,30,12.95
412,Tunceli,TR,2021-10-05 21:10:40,39.1083,39.5471,53.89,68,48,5.41
413,Xinzhou,CN,2021-10-05 21:10:40,38.4092,112.7333,46.08,92,100,2.3
414,Concepcion Del Oro,MX,2021-10-05 21:10:40,24.6333,-101.4167,67.96,46,76,4.9
415,Watsa,CD,2021-10-05 21:10:41,3.0372,29.5355,62.71,98,70,2.46
416,Yar-Sale,RU,2021-10-05 21:05:16,66.8333,70.8333,37.83,88,82,10.71
417,Lamin,GM,2021-10-05 21:10:41,13.3522,-16.4339,77.11,79,79,7.87
418,Santiago Del Estero,AR,2021-10-05 21:10:41,-27.7951,-64.2615,79.81,25,1,17.2
419,Qui Nhon,VN,2021-10-05 21:09:09,13.7667,109.2333,76.59,90,100,6.53
420,Luganville,VU,2021-10-05 21:10:42,-15.5333,167.1667,80.73,76,32,1.28
421,Chernyshevskiy,RU,2021-10-05 21:10:42,63.0128,112.4714,25.09,88,44,5.53
422,Dukat,RU,2021-10-05 21:10:42,62.55,155.55,9.0,95,100,4.76
423,Casablanca,MA,2021-10-05 21:10:43,33.5928,-7.6192,70.02,68,88,13.0
424,Mayumba,GA,2021-10-05 21:10:43,-3.432,10.6554,75.51,84,100,3.58
425,Teya,RU,2021-10-05 21:10:43,60.3778,92.6267,25.93,93,37,2.33
426,Fujin,CN,2021-10-05 21:10:43,47.26,132.0322,38.25,65,6,4.61
427,Ellesmere Port,GB,2021-10-05 21:10:44,53.2788,-2.9013,55.85,78,40,27.63
428,Uryupinsk,RU,2021-10-05 21:10:44,50.8047,42.0138,41.07,52,9,8.28
429,Barcelos,PT,2021-10-05 21:09:31,41.5388,-8.6151,62.92,87,0,4.52
430,Charlestown,AU,2021-10-05 21:10:44,-32.95,151.6667,59.11,58,12,1.01
431,Sindou,BF,2021-10-05 21:10:44,10.6667,-5.1667,79.66,63,26,2.73
432,Aginskoye,RU,2021-10-05 21:10:45,51.1,114.53,35.71,62,100,3.6
433,Neuquen,AR,2021-10-05 21:10:45,-38.9516,-68.0591,60.69,25,90,10.36
434,Ayan,RU,2021-10-05 21:10:45,56.45,138.1667,38.07,62,90,10.74
435,Fortuna,US,2021-10-05 21:05:27,40.5982,-124.1573,75.47,61,40,5.99
436,Muros,ES,2021-10-05 21:10:46,42.7762,-9.0603,62.24,93,7,5.46
437,Bouar,CF,2021-10-05 21:10:46,5.934,15.596,66.06,95,100,1.68
438,Sulangan,PH,2021-10-05 21:10:46,11.1373,123.7228,79.92,84,100,12.39
439,Conceicao Do Araguaia,BR,2021-10-05 21:10:46,-8.2578,-49.2647,90.95,38,67,4.14
440,Miranda,CO,2021-10-05 21:10:47,3.2499,-76.2281,78.93,89,76,1.34
441,Batemans Bay,AU,2021-10-05 21:10:47,-35.7167,150.1833,49.91,58,13,3.83
442,Cranbrook,CA,2021-10-05 21:10:47,49.4999,-115.7688,66.85,20,87,8.81
443,Mardin,TR,2021-10-05 21:10:48,37.3131,40.7436,57.72,24,1,6.22
444,Griffith,US,2021-10-05 21:09:31,41.5284,-87.4237,70.21,87,90,1.99
445,Vendome,FR,2021-10-05 21:10:48,47.8,1.0667,52.09,82,8,9.8
446,Merauke,ID,2021-10-05 21:10:48,-8.4667,140.3333,73.54,90,99,9.22
447,Rorvik,NO,2021-10-05 21:10:49,64.8621,11.2373,42.91,100,0,2.3
448,Okhotsk,RU,2021-10-05 21:10:49,59.3833,143.3,25.77,70,7,15.12
449,Ayagoz,KZ,2021-10-05 21:10:49,47.9714,80.4392,30.47,93,91,9.17
450,Palmer,US,2021-10-05 21:10:49,42.1584,-72.3287,60.35,82,90,6.91
451,Hit,IQ,2021-10-05 21:10:50,33.6416,42.8251,76.62,28,0,3.83
452,Taoudenni,ML,2021-10-05 21:04:31,22.6783,-3.9836,95.22,9,4,9.31
453,Mondlo,ZA,2021-10-05 21:10:50,-27.983,30.7177,56.8,92,59,6.49
454,Nizwa,OM,2021-10-05 21:10:50,22.9333,57.5333,79.21,69,4,4.94
455,Bilma,NE,2021-10-05 21:10:51,18.6853,12.9164,85.51,15,1,7.61
456,Bikin,RU,2021-10-05 21:10:51,46.8161,134.26,33.84,77,0,1.3
457,Vestmanna,FO,2021-10-05 21:10:51,62.1564,-7.1664,41.92,93,20,6.91
458,Saint-Philippe,RE,2021-10-05 21:04:54,-21.3585,55.7679,69.39,83,17,6.02
459,Lexington,US,2021-10-05 21:10:52,37.9887,-84.4777,78.12,64,75,10.36
460,Aswan,EG,2021-10-05 21:10:52,24.0934,32.907,77.85,29,0,13.33
461,Cherskiy,RU,2021-10-05 21:04:39,68.75,161.3,7.81,97,99,3.53
462,Mpongwe,ZM,2021-10-05 21:10:52,-13.5091,28.155,66.2,85,6,2.89
463,Fukue,JP,2021-10-05 21:10:52,32.6881,128.8419,76.15,64,0,9.55
464,Nushki,PK,2021-10-05 21:10:53,29.5542,66.0215,66.99,14,0,0.63
465,Amahai,ID,2021-10-05 21:06:28,-3.3333,128.9167,77.13,84,100,1.81
466,Waipawa,NZ,2021-10-05 21:10:53,-41.4122,175.5153,58.46,85,99,6.24
467,Saint-Augustin,CA,2021-10-05 21:10:53,51.226,-58.6502,54.64,56,17,6.33
468,Baruun-Urt,MN,2021-10-05 21:10:54,46.6806,113.2792,39.96,44,100,5.32
469,Matara,LK,2021-10-05 21:10:54,5.9485,80.5353,77.27,89,100,11.9
470,Maniitsoq,GL,2021-10-05 21:10:54,65.4167,-52.9,38.88,62,99,8.84
471,Grand-Lahou,CI,2021-10-05 21:10:54,5.1367,-5.0242,77.22,89,11,5.59
472,Norsup,VU,2021-10-05 21:10:55,-16.0667,167.3833,81.14,76,23,3.18
473,Ascension,US,2021-10-05 21:04:37,30.2169,-90.9001,86.09,61,40,0.0
474,Krasnoslobodsk,RU,2021-10-05 21:10:55,48.7072,44.5714,40.82,56,0,13.42
475,Nishihara,JP,2021-10-05 21:07:13,26.1842,127.7558,81.68,92,75,12.66
476,Osmena,PH,2021-10-05 21:10:55,10.5208,119.9258,81.0,79,100,3.11
477,Sinnamary,GF,2021-10-05 21:05:01,5.3833,-52.95,82.65,75,72,8.34
478,Pontal Do Parana,BR,2021-10-05 21:10:56,-25.6533,-48.5128,68.72,83,100,2.51
479,Eyrarbakki,IS,2021-10-05 21:10:56,63.863,-21.1481,42.21,77,100,14.83
480,Ippy,CF,2021-10-05 21:10:56,6.2679,21.2247,69.37,98,100,3.83
481,Starkville,US,2021-10-05 21:10:57,33.4504,-88.8184,82.06,69,12,4.47
482,Lexington Park,US,2021-10-05 21:10:25,38.2668,-76.4538,80.71,90,90,1.99
483,Shubarkuduk,KZ,2021-10-05 21:04:48,49.1447,56.4872,34.65,47,63,7.18
484,Barsi,IN,2021-10-05 21:10:57,18.2333,75.7,77.11,82,83,7.83
485,Ibra,OM,2021-10-05 21:10:57,22.6906,58.5334,80.04,63,4,5.68
486,Kuraymah,SD,2021-10-05 21:10:58,18.55,31.85,84.63,21,8,14.83
487,Jining,CN,2021-10-05 21:10:58,35.405,116.5814,64.0,1,100,8.34
488,Abu Kamal,SY,2021-10-05 21:10:58,34.4506,40.9171,72.81,25,0,5.17
489,Richards Bay,ZA,2021-10-05 21:05:26,-28.783,32.0377,66.0,89,100,7.72
490,Moose Jaw,CA,2021-10-05 21:10:59,50.4001,-105.5344,83.21,13,33,9.4
491,San Jeronimo,PE,2021-10-05 21:10:59,-11.9472,-75.2829,57.96,60,85,6.62
492,Northam,GB,2021-10-05 21:04:41,51.0333,-4.2167,57.38,76,4,21.99
493,Burlatskoye,RU,2021-10-05 21:10:59,45.0564,43.635,46.58,72,98,19.66
494,Tilichiki,RU,2021-10-05 21:04:59,60.4667,166.1,29.17,74,100,13.0
495,Caborca,MX,2021-10-05 21:11:00,30.5838,-111.101,87.49,28,0,7.45
496,Honningsvag,NO,2021-10-05 21:05:06,70.9821,25.9704,48.43,84,80,15.61
497,Iqaluit,CA,2021-10-05 21:01:17,63.7506,-68.5145,38.7,80,42,18.01
498,Yong Peng,MY,2021-10-05 21:11:00,2.0136,103.0659,73.81,91,98,1.57
499,Sankt Johann Im Pongau,AT,2021-10-05 21:11:00,47.35,13.2,60.78,96,100,0.98
500,Popondetta,PG,2021-10-05 21:11:01,-8.7537,148.2534,74.82,90,100,1.95
501,Tabuk,PH,2021-10-05 21:11:01,17.4189,121.4443,73.89,95,100,1.86
502,Astana,KZ,2021-10-05 21:11:01,51.1801,71.446,31.95,74,90,8.95
503,Gazojak,TM,2021-10-05 21:11:02,41.1875,61.4036,45.91,29,21,18.95
504,Mayor Pablo Lagerenza,PY,2021-10-05 21:11:02,-19.9309,-60.7718,94.64,28,43,10.13
505,Pitimbu,BR,2021-10-05 21:11:02,-7.4706,-34.8086,79.39,78,57,11.68
506,Guiyang,CN,2021-10-05 21:09:28,26.5833,106.7167,65.34,89,0,3.02
507,Mawlaik,MM,2021-10-05 21:11:03,23.6333,94.4167,74.61,95,96,0.63
508,San Pedro,PH,2021-10-05 21:08:49,14.35,121.0167,77.32,91,100,5.64
509,Barra Patuca,HN,2021-10-05 21:11:03,15.8,-84.2833,84.54,70,79,7.63
510,Letterkenny,IE,2021-10-05 21:11:03,54.95,-7.7333,45.75,92,100,3.67
511,Macia,MZ,2021-10-05 21:11:04,-25.0269,33.0989,69.71,85,100,5.57
512,Cap Malheureux,MU,2021-10-05 21:11:04,-19.9842,57.6142,71.47,80,49,1.99
513,Constitucion,CL,2021-10-05 21:11:04,-35.3333,-72.4167,60.08,58,99,16.8
514,Conde,BR,2021-10-05 21:11:05,-7.2597,-34.9075,78.26,78,0,10.36
515,Virtsu,EE,2021-10-05 21:11:05,58.5716,23.5115,55.38,59,100,26.69
516,Moose Factory,CA,2021-10-05 21:11:05,51.2585,-80.6094,64.89,67,83,4.23
517,Pervomayskoye,RU,2021-10-05 21:11:06,43.919,46.7102,55.2,76,100,17.54
518,Victoria,HK,2021-10-05 21:00:38,22.2855,114.1577,84.38,72,4,1.99
519,Puerto Leguizamo,CO,2021-10-05 21:11:06,-0.1934,-74.7819,79.84,90,51,2.66
520,Iraan,US,2021-10-05 21:11:06,30.914,-101.8979,90.14,12,1,3.0
521,Labrea,BR,2021-10-05 21:11:07,-7.2586,-64.7981,77.67,90,92,3.91
522,Zhigansk,RU,2021-10-05 21:11:07,66.7697,123.3711,28.17,89,100,14.65
523,Haines Junction,CA,2021-10-05 21:11:07,60.7522,-137.5108,36.95,65,89,1.52
524,Tomatlan,MX,2021-10-05 21:11:08,19.9333,-105.25,88.81,65,40,7.14
525,Madingou,CG,2021-10-05 21:11:08,-4.1536,13.55,78.94,71,91,1.83
526,Palana,RU,2021-10-05 21:11:08,59.1167,159.9667,31.15,94,100,18.81
527,Cherdyn,RU,2021-10-05 21:11:09,60.403,56.4787,38.26,85,100,3.78
528,Fuyu,CN,2021-10-05 21:11:09,45.1833,124.8167,43.12,62,100,4.47
529,Pandan,PH,2021-10-05 21:11:09,14.0453,124.1694,76.86,93,100,6.93
530,Gavrilovka Vtoraya,RU,2021-10-05 21:11:10,52.877,42.7663,39.61,64,5,7.05
531,Dakar,SN,2021-10-05 21:11:07,14.6937,-17.4441,79.68,76,82,11.86
532,Hereford,GB,2021-10-05 21:11:10,52.0568,-2.7148,53.26,60,2,1.01
533,Mumbwa,ZM,2021-10-05 21:11:10,-14.9783,27.0619,74.43,53,25,7.92
534,Donskoye,RU,2021-10-05 21:11:11,45.4552,41.9741,46.53,73,63,20.02
535,Changli,CN,2021-10-05 21:11:11,39.7042,119.1506,51.49,80,100,7.87
536,Balabac,PH,2021-10-05 21:11:11,7.9868,117.0645,82.4,77,98,18.54
537,Phimai,TH,2021-10-05 21:11:12,15.2232,102.4947,74.62,89,100,6.24
538,Puerto Quijarro,BO,2021-10-05 21:05:10,-17.7833,-57.7667,96.76,33,47,5.95
539,Ibia,BR,2021-10-05 21:06:47,-19.4783,-46.5389,86.92,48,95,5.64
540,Portland,US,2021-10-05 21:01:18,45.5234,-122.6762,58.5,93,90,1.99
541,Dobroye,RU,2021-10-05 21:11:12,52.8678,39.8109,41.49,68,23,6.29
542,Eguia,PH,2021-10-05 21:11:12,15.9065,119.8858,78.96,80,85,4.56
543,Avdiyivka,UA,2021-10-05 21:11:13,48.1399,37.7426,50.83,48,86,14.0
544,Rudnogorsk,RU,2021-10-05 21:11:13,57.2639,103.7519,25.07,89,80,3.65
545,Kisangani,CD,2021-10-05 21:11:13,0.5167,25.2,69.71,99,71,1.99
546,Acari,PE,2021-10-05 21:11:14,-15.4311,-74.6158,72.64,58,93,7.45
547,Las Margaritas,MX,2021-10-05 21:11:14,16.3167,-91.9833,70.74,80,65,7.2
548,Ankazoabo,MG,2021-10-05 21:11:14,-22.2833,44.5167,70.27,40,0,7.7
549,Ancud,CL,2021-10-05 21:11:14,-41.8697,-73.8203,53.13,53,1,8.1
550,Conchas,BR,2021-10-05 21:11:15,-23.0153,-48.0106,68.38,72,3,17.63
551,Cururupu,BR,2021-10-05 21:11:15,-1.8283,-44.8683,78.89,78,65,5.21
552,Brookhaven,US,2021-10-05 21:11:15,31.5791,-90.4407,82.24,57,13,3.22
553,Sakaraha,MG,2021-10-05 21:11:15,-22.9,44.5333,65.12,59,0,5.26
554,Moctezuma,MX,2021-10-05 21:11:16,29.8,-109.6667,91.31,31,60,7.29
555,Kuytun,RU,2021-10-05 21:11:16,54.3419,101.5036,30.22,86,13,3.85
556,Aanekoski,FI,2021-10-05 21:11:16,62.6946,25.818,48.85,100,100,9.35
557,Sarangani,PH,2021-10-05 21:11:17,5.4033,125.4636,82.6,75,94,8.19
558,Jumla,NP,2021-10-05 21:11:17,29.2747,82.1838,56.8,79,58,0.58
559,Cairns,AU,2021-10-05 21:08:38,-16.9167,145.7667,76.06,90,75,3.44
560,Jiazi,CN,2021-10-05 21:11:17,22.8779,116.067,76.37,82,9,12.91
561,Sosva,RU,2021-10-05 21:11:18,59.1766,61.8558,34.21,87,100,4.07
562,Grand Gaube,MU,2021-10-05 21:11:18,-20.0064,57.6608,71.38,80,35,1.99
563,Sitka,US,2021-10-05 21:05:24,57.0531,-135.33,48.09,57,1,0.0
564,Coahuayana,MX,2021-10-05 21:11:18,18.7333,-103.6833,89.08,69,94,5.64
565,Del Rio,US,2021-10-05 21:11:18,29.3627,-100.8968,93.31,26,1,5.75
566,Progreso,MX,2021-10-05 21:11:19,21.2833,-89.6667,86.11,70,52,10.87
567,Wagar,SD,2021-10-05 21:11:19,16.1525,36.2032,91.22,25,51,5.59
568,Machilipatnam,IN,2021-10-05 21:11:19,16.1667,81.1333,81.36,85,81,10.33
569,Plouzane,FR,2021-10-05 21:11:20,48.3833,-4.6167,57.07,85,20,5.75
570,Potsdam,DE,2021-10-05 21:11:20,52.3989,13.0657,54.95,94,80,6.58
571,Manokwari,ID,2021-10-05 21:11:20,-0.8667,134.0833,78.42,77,100,2.21
572,Klyuchi,RU,2021-10-05 21:11:21,52.2667,79.1667,32.31,97,96,5.03
573,Sisimiut,GL,2021-10-05 21:11:21,66.9395,-53.6735,36.95,70,100,10.67
574,Uglegorsk,RU,2021-10-05 21:11:21,49.0833,142.0333,40.32,83,90,4.18
575,Flinders,AU,2021-10-05 21:11:22,-34.5833,150.8552,60.06,58,10,3.0
576,Eyl,SO,2021-10-05 21:11:22,7.9803,49.8164,78.4,83,29,18.23
577,Biri,PH,2021-10-05 21:11:22,12.6833,124.3636,78.3,87,100,12.75
578,San Policarpo,PH,2021-10-05 21:11:22,12.1791,125.5072,75.94,92,100,5.73
579,Aksarka,RU,2021-10-05 21:11:23,66.5606,67.7975,38.12,89,92,13.09
580,Sistranda,NO,2021-10-05 21:11:23,63.7256,8.834,51.91,84,98,0.98
581,Gravdal,NO,2021-10-05 21:11:23,68.1214,13.5031,51.48,88,84,24.14
582,Homer,US,2021-10-05 21:11:24,59.6425,-151.5483,46.78,69,90,0.0
583,Senador Jose Porfirio,BR,2021-10-05 21:11:24,-2.5908,-51.9542,88.5,47,100,6.6
584,Badami,IN,2021-10-05 21:11:24,15.915,75.6768,77.25,79,95,5.46
585,Batagay-Alyta,RU,2021-10-05 21:11:25,67.8006,130.4114,23.11,66,100,6.78
586,Labuhan,ID,2021-10-05 21:05:06,-6.8844,112.2051,77.43,77,61,16.4
587,Majene,ID,2021-10-05 21:11:25,-3.5403,118.9707,77.58,88,100,4.32
588,Inongo,CD,2021-10-05 21:11:25,-1.95,18.2667,69.13,94,100,3.91
589,Dalby,AU,2021-10-05 21:11:25,-27.1833,151.2667,57.7,48,0,9.86
590,Tulun,RU,2021-10-05 21:11:26,54.5611,100.5792,29.64,88,14,2.86
591,Kaka,TM,2021-10-05 21:11:26,37.3482,59.6143,55.26,35,0,0.51
592,Bamiantong,CN,2021-10-05 21:11:26,44.9333,130.5333,39.7,72,100,4.12
593,Palimbang,PH,2021-10-05 21:11:27,6.2106,124.1894,77.85,82,100,3.89
594,Maceio,BR,2021-10-05 21:11:08,-9.6658,-35.7353,78.24,83,0,8.05
